"Id","Time","Text","Favourites","Retweets","Total Mentions","URL"
"1016333185997819904","Mon Jul 09 14:48:08 +0000 2018","FFS documentation is part of creating great software. Practice writing it as you would writing code.","11","5","16","https://twitter.com/i/web/status/1016333185997819904"
"1016414485551050752","Mon Jul 09 20:11:12 +0000 2018","FFS, help your programmers by supporting them as the professionals they are rather than expecting a new methodology… https://t.co/DMJ4vQXxGp","3","1","4","https://twitter.com/i/web/status/1016414485551050752"
"1016329833830404097","Mon Jul 09 14:34:49 +0000 2018","FFS enough with the gender inequality debate","0","1","1","https://twitter.com/i/web/status/1016329833830404097"
"1016524820027019264","Tue Jul 10 03:29:37 +0000 2018","FFS, the word ""agile"" means ""able to change direction"". It doesn't mean ""fast"" and/or ""cheap"".","11","4","15","https://twitter.com/i/web/status/1016524820027019264"
"1017725814417313792","Fri Jul 13 11:01:57 +0000 2018","FFS some research and design tasks take more than 2 weeks so UX and design need to be thinking more than a sprint a… https://t.co/XwhxEd25vp","4","1","5","https://twitter.com/i/web/status/1017725814417313792"
"1016391748702986243","Mon Jul 09 18:40:51 +0000 2018","FFS Why didn’t I write my CSS like this from the start?","3","1","4","https://twitter.com/i/web/status/1016391748702986243"
"1016122652271013888","Mon Jul 09 00:51:33 +0000 2018","FFS all languages and architectural styles are inadequate.","0","1","1","https://twitter.com/i/web/status/1016122652271013888"
"1015863886669664257","Sun Jul 08 07:43:19 +0000 2018","FFS stop using cross platform frameworks to create mobile applications! Go native or go web!","47","11","58","https://twitter.com/i/web/status/1015863886669664257"
"1016091571715039234","Sun Jul 08 22:48:03 +0000 2018","FFS Securing IoT devices is not hard.","1","1","2","https://twitter.com/i/web/status/1016091571715039234"
"1016247154049015808","Mon Jul 09 09:06:17 +0000 2018","FFS Brexit","0","0","0","https://twitter.com/i/web/status/1016247154049015808"
"1015559013738668034","Sat Jul 07 11:31:51 +0000 2018","FFS the barrier to entry for programmers is getting higher, not lower","2","1","3","https://twitter.com/i/web/status/1015559013738668034"
"1016390587644166144","Mon Jul 09 18:36:14 +0000 2018","FFS, if we knew when it was going to ship, we'd tell you!! We're not trying to keep secrets from you, we're trying… https://t.co/w6EnrEdSUy","20","6","26","https://twitter.com/i/web/status/1016390587644166144"
"1017421318692790272","Thu Jul 12 14:51:59 +0000 2018","FFS Twitter and Facebook, stop rewriting my links","0","0","0","https://twitter.com/i/web/status/1017421318692790272"
"1016032297068482562","Sun Jul 08 18:52:31 +0000 2018","FFS using up all your headcount on new people is a waste if you don’t know what you want and your team are unhappy","3","1","4","https://twitter.com/i/web/status/1016032297068482562"
"1017543035700367360","Thu Jul 12 22:55:39 +0000 2018","FFS Stop writing wrappers for perfectly good pieces of Microsoft code, we don't need another HTTP client wrapper","1","1","2","https://twitter.com/i/web/status/1017543035700367360"
"1016951474545455104","Wed Jul 11 07:45:00 +0000 2018","FFS block chain isn’t going to save your business","9","2","11","https://twitter.com/i/web/status/1016951474545455104"
"1015917115302469633","Sun Jul 08 11:14:49 +0000 2018","FFS I have to walk away from my phone or I will be submitting entries for this conference all day","6","1","7","https://twitter.com/i/web/status/1015917115302469633"
"1016007191952625664","Sun Jul 08 17:12:45 +0000 2018","FFS, just cos you’re on a different team, you know you all work for the same company, right? Your hand… https://t.co/NFr3obCpHC","3","1","4","https://twitter.com/i/web/status/1016007191952625664"
"1015707442003537920","Sat Jul 07 21:21:39 +0000 2018","FFS start acting like decent human beings!","1","0","1","https://twitter.com/i/web/status/1015707442003537920"
"1018029109169958914","Sat Jul 14 07:07:08 +0000 2018","FFS staying up to date with library versions is a full time job. Ain't nobody got time for that","0","0","0","https://twitter.com/i/web/status/1018029109169958914"
"1016083837389025285","Sun Jul 08 22:17:19 +0000 2018","FFS make an appropriate number of network calls for your data, preferably one.","4","0","4","https://twitter.com/i/web/status/1016083837389025285"
"1016271365446488064","Mon Jul 09 10:42:29 +0000 2018","FFS stop using bootstrap to deliver bespoke websites for clients. By the time you're done fucking abou… https://t.co/YX2XvjZ6kC","2","1","3","https://twitter.com/i/web/status/1016271365446488064"
"1016128733588152320","Mon Jul 09 01:15:43 +0000 2018","FFS you've been doing passwords wrong all this time and it's making security and usability worse","1","1","2","https://twitter.com/i/web/status/1016128733588152320"
"1016330108100141056","Mon Jul 09 14:35:54 +0000 2018","FFS saying it's a POJO doesn't make it one! #FFsTechConf","2","1","3","https://twitter.com/i/web/status/1016330108100141056"
"1015685341880246272","Sat Jul 07 19:53:50 +0000 2018","FFS get off my lawn.","5","1","6","https://twitter.com/i/web/status/1015685341880246272"
"1015598160264118273","Sat Jul 07 14:07:24 +0000 2018","FFS using the cloud doesn’t make you scalable","9","1","10","https://twitter.com/i/web/status/1015598160264118273"
"1016294526074400768","Mon Jul 09 12:14:31 +0000 2018","FFS Listen to each other. No one knows everything.","14","1","15","https://twitter.com/i/web/status/1016294526074400768"
"1015571937752383489","Sat Jul 07 12:23:13 +0000 2018","FFS stop saying “just…”.. Nothing is ever “just…”","4","1","5","https://twitter.com/i/web/status/1015571937752383489"
"1016417291112734720","Mon Jul 09 20:22:20 +0000 2018","FFS you can't manage software development without knowing the technical details - or massively delegating to the people who do","14","7","21","https://twitter.com/i/web/status/1016417291112734720"
"1015846812383678465","Sun Jul 08 06:35:28 +0000 2018","FFS, the industry runs on psychology and economics, not technical chops","24","4","28","https://twitter.com/i/web/status/1015846812383678465"
"1015915609626996737","Sun Jul 08 11:08:50 +0000 2018","FFS why hasn’t anyone built something better than Jira and managed to relegate it to the… https://t.co/4sMRu3dn3B","4","1","5","https://twitter.com/i/web/status/1015915609626996737"
"1016413817167851521","Mon Jul 09 20:08:32 +0000 2018","FFS If it is “boring”, it is likely 100x more important to do that task than you think it is.  https://t.co/AFKACOqMpd","4","1","5","https://twitter.com/i/web/status/1016413817167851521"
"1017025425288069121","Wed Jul 11 12:38:51 +0000 2018","FFS stop claiming we don't have time to inspect and adapt because the team has to focus on delivery wh… https://t.co/Ki9MLjj7VJ","3","2","5","https://twitter.com/i/web/status/1017025425288069121"
"1015684355669229569","Sat Jul 07 19:49:55 +0000 2018","FFS gRPC is just CORBA reinvented for the millennials https://t.co/hl5VMo3d6u","5","1","6","https://twitter.com/i/web/status/1015684355669229569"
"1016143107358773249","Mon Jul 09 02:12:50 +0000 2018","FFS dont calling yourself a full stack developer if you can’t structure HTML properly and write scalab… https://t.co/MmEMoQzai1","2","1","3","https://twitter.com/i/web/status/1016143107358773249"
"1015562727270559750","Sat Jul 07 11:46:37 +0000 2018","FFS when did we quit caring about the users","14","3","17","https://twitter.com/i/web/status/1015562727270559750"
"1016415972851372033","Mon Jul 09 20:17:06 +0000 2018","FFS don’t ask me to do spec work under guise of an estimate or proposal!!! I’ll tell you how much it’ll cost. If yo… https://t.co/HSaEn1XwCs","10","3","13","https://twitter.com/i/web/status/1016415972851372033"
"1016117112060796928","Mon Jul 09 00:29:32 +0000 2018","FFS, don't code your unimaginative primary use case so strictly that users can't show you better ways to do things.","0","1","1","https://twitter.com/i/web/status/1016117112060796928"
"1017435281363005440","Thu Jul 12 15:47:28 +0000 2018","FFS an internal stakeholder is not a customer!","2","1","3","https://twitter.com/i/web/status/1017435281363005440"
"1015736757596426240","Sat Jul 07 23:18:09 +0000 2018","FFS don’t make it Turing complete.

Followed by...

FFS it’s really easy to make things Turing complete without meaning to.","17","4","21","https://twitter.com/i/web/status/1015736757596426240"
"1015611463874953218","Sat Jul 07 15:00:16 +0000 2018","FFS machine learning is just a bunch of IF statements","14","2","16","https://twitter.com/i/web/status/1015611463874953218"
"1016369714321416194","Mon Jul 09 17:13:17 +0000 2018","FFS software engineers and network engineers are not helpdesk technicians.","0","0","0","https://twitter.com/i/web/status/1016369714321416194"
"1015890599050870784","Sun Jul 08 09:29:27 +0000 2018","FFS Stop Using IoC Containers and Make Your Object Graphs Transparent!



https://t.co/ez7kpzkxs9","3","1","4","https://twitter.com/i/web/status/1015890599050870784"
"1016483765063831552","Tue Jul 10 00:46:29 +0000 2018","FFS don’t schedule this conference at the same time as the WTF conference.","4","0","4","https://twitter.com/i/web/status/1016483765063831552"
"1017421604064768000","Thu Jul 12 14:53:07 +0000 2018","FFS performance isn't just a ""thing"" you bolt on at the end of your project. https://t.co/XRUGOv1RvS","1","1","2","https://twitter.com/i/web/status/1017421604064768000"
"1016786329932214272","Tue Jul 10 20:48:46 +0000 2018","FFS Stop treating IT/Support like lower lifeforms. Good ones make your users (including devs!) happier… https://t.co/0tNIirYo27","5","1","6","https://twitter.com/i/web/status/1016786329932214272"
"1016238897918038016","Mon Jul 09 08:33:28 +0000 2018","FFS Stop Use of Abbreviations! https://t.co/cPp3pcrJ6t","6","0","6","https://twitter.com/i/web/status/1016238897918038016"
"1016294478456479745","Mon Jul 09 12:14:20 +0000 2018","FFS, RTFM. Everything you think you've invented is older than your ""Thatcher Out!"" t-shirt. It's been… https://t.co/XtB46UGFyD","1","1","2","https://twitter.com/i/web/status/1016294478456479745"
"1015643635650580480","Sat Jul 07 17:08:07 +0000 2018","FFS computers are far better than humans at tedious crap, make THEM do that","6","1","7","https://twitter.com/i/web/status/1015643635650580480"
"1015801189571710976","Sun Jul 08 03:34:10 +0000 2018","FFS just because Central IT hosts your app in another building across campus, it doesn't make you ""cloud first.""… https://t.co/HITUSB9LRj","2","1","3","https://twitter.com/i/web/status/1015801189571710976"
"1015694338502819840","Sat Jul 07 20:29:35 +0000 2018","FFS Theres more to FP than Monads","6","2","8","https://twitter.com/i/web/status/1015694338502819840"
"1015639329220071424","Sat Jul 07 16:51:00 +0000 2018","FFS stop saying you hired the ""best and the brightest""; you hired the first barely adequate person who… https://t.co/wnFfsxA3nl","6","3","9","https://twitter.com/i/web/status/1015639329220071424"
"1016042440481001473","Sun Jul 08 19:32:49 +0000 2018","FFS don’t guess, measure! #rootOfAllEvil","11","2","13","https://twitter.com/i/web/status/1016042440481001473"
"1016042326953725952","Sun Jul 08 19:32:22 +0000 2018","FFS no one wants immutable composible instantiation. What a premise!","1","1","2","https://twitter.com/i/web/status/1016042326953725952"
"1016770995976331264","Tue Jul 10 19:47:50 +0000 2018","FFS Containers are a dead technology walking. Serverless is the future. When will the tech world realise this?","17","6","23","https://twitter.com/i/web/status/1016770995976331264"
"1016307182164377600","Mon Jul 09 13:04:48 +0000 2018","FFS keep things small! Small steps, from your stories to your check-ins","3","1","4","https://twitter.com/i/web/status/1016307182164377600"
"1015655824771993601","Sat Jul 07 17:56:33 +0000 2018","FFS Stop Arguing About Paradigms And Methodologies And Just Do Your Fucking Job Properly.","5","1","6","https://twitter.com/i/web/status/1015655824771993601"
"1016790772169887745","Tue Jul 10 21:06:25 +0000 2018","FFS - you aren’t committing your code to Source Control...!!??!! 
Let me show you why/how it will save your job. 
B… https://t.co/qID4ujiHlk","2","1","3","https://twitter.com/i/web/status/1016790772169887745"
"1017535908696948736","Thu Jul 12 22:27:20 +0000 2018","FFS London : 2330 in the City and no decent food?","0","0","0","https://twitter.com/i/web/status/1017535908696948736"
"1015815478944718848","Sun Jul 08 04:30:57 +0000 2018","FFS don't respond to customer outages by increasing the log verbosity and asking them to fail *again*","3","3","6","https://twitter.com/i/web/status/1015815478944718848"
"1016304610309525504","Mon Jul 09 12:54:35 +0000 2018","FFS it's usability research and no the block chain can't fix it for you.","0","1","1","https://twitter.com/i/web/status/1016304610309525504"
"1016009224596414464","Sun Jul 08 17:20:50 +0000 2018","FFS Stop trying to fix Javascript, admit it's irreperably broken and needs a bottom-up, Boil-The-Ocean… https://t.co/vYGRR69QbS","14","2","16","https://twitter.com/i/web/status/1016009224596414464"
"1015984681114882048","Sun Jul 08 15:43:18 +0000 2018","FFS Normal is dead, let’s get WEIRD","2","1","3","https://twitter.com/i/web/status/1015984681114882048"
"1015609526890921984","Sat Jul 07 14:52:34 +0000 2018","FFS DevOps is not for Devs only","7","1","8","https://twitter.com/i/web/status/1015609526890921984"
"1016413351637856258","Mon Jul 09 20:06:41 +0000 2018","FFS, work user and usability into the process somewhere. How’re companies still spending $Ks or even $Ms on product… https://t.co/kKsvO0GRSO","2","1","3","https://twitter.com/i/web/status/1016413351637856258"
"1015864643804278784","Sun Jul 08 07:46:19 +0000 2018","FFS JS (community","0","0","0","https://twitter.com/i/web/status/1015864643804278784"
"1016425852295352320","Mon Jul 09 20:56:22 +0000 2018","FFS stop saying CSS is ""scary"" or ""trivial"" and just learn it already.","3","1","4","https://twitter.com/i/web/status/1016425852295352320"
"1016053501179453441","Sun Jul 08 20:16:46 +0000 2018","FFS if the business steer is to only tack on Engineering quality, maintainability + performance at the… https://t.co/cPZpV2Bg0f","4","1","5","https://twitter.com/i/web/status/1016053501179453441"
"1016071634074198016","Sun Jul 08 21:28:49 +0000 2018","FFS, it’s on-premises, not on-premise!","3","1","4","https://twitter.com/i/web/status/1016071634074198016"
"1016443678678769664","Mon Jul 09 22:07:12 +0000 2018","FFS Just Learn SQL - a discussion of how your ORM is holding you back.","10","2","12","https://twitter.com/i/web/status/1016443678678769664"
"1016424715936813056","Mon Jul 09 20:51:51 +0000 2018","FFS why are Open-Plan Offices still a thing that exists?!","12","2","14","https://twitter.com/i/web/status/1016424715936813056"
"1015916536392028160","Sun Jul 08 11:12:31 +0000 2018","FFS why does everyone thin k Design Thinking is new","0","0","0","https://twitter.com/i/web/status/1015916536392028160"
"1015899352844271618","Sun Jul 08 10:04:14 +0000 2018","FFS DevOps not a separate job","3","2","5","https://twitter.com/i/web/status/1015899352844271618"
"1017027925592477696","Wed Jul 11 12:48:47 +0000 2018","FFS no technology exists in isolation. Be aware of the socio-politico-econom… https://t.co/XVxQdrs5Qi","49","40","89","https://twitter.com/i/web/status/1017027925592477696"
"1015748614331695104","Sun Jul 08 00:05:16 +0000 2018","FFS...Stop calling SAFe 'Agile'","10","1","11","https://twitter.com/i/web/status/1015748614331695104"
"1015702755934195712","Sat Jul 07 21:03:02 +0000 2018","FFS just have three columns on your board and talk to each other","9","3","12","https://twitter.com/i/web/status/1015702755934195712"
"1015916425469480960","Sun Jul 08 11:12:05 +0000 2018","FFS why do devs get so excited by REPLs - they are so 1950s tech","0","1","1","https://twitter.com/i/web/status/1015916425469480960"
"1017991213037883392","Sat Jul 14 04:36:33 +0000 2018","FFS Start with the problem, not the solution","3","3","6","https://twitter.com/i/web/status/1017991213037883392"
"1017420117800603649","Thu Jul 12 14:47:13 +0000 2018","FFS just work together on one thing","0","0","0","https://twitter.com/i/web/status/1017420117800603649"
"1016095797358813184","Sun Jul 08 23:04:50 +0000 2018","FFS There are great engineers living outside of London, Manchester and Leeds","9","1","10","https://twitter.com/i/web/status/1016095797358813184"
"1016508425088458753","Tue Jul 10 02:24:29 +0000 2018","FFS stop worrying about spacing and use prettier or editorconfig! Stop worrying about custom branching and use git… https://t.co/at7kgNTcgf","0","0","0","https://twitter.com/i/web/status/1016508425088458753"
"1017308702699814912","Thu Jul 12 07:24:30 +0000 2018","FFS learn to write compilers","0","1","1","https://twitter.com/i/web/status/1017308702699814912"
"1016068480158912512","Sun Jul 08 21:16:17 +0000 2018","FFS why do we work in offices?","7","1","8","https://twitter.com/i/web/status/1016068480158912512"
"1016263006802628609","Mon Jul 09 10:09:16 +0000 2018","FFS why didn't I bring my AngerTranslator to this Post Mortem? Oh wait, I did.  (with @akareilly","0","1","1","https://twitter.com/i/web/status/1016263006802628609"
"1016420688025006080","Mon Jul 09 20:35:50 +0000 2018","FFS stop using your poor expertise level on testing tools and practices for not using them","1","1","2","https://twitter.com/i/web/status/1016420688025006080"
"1016787158177177601","Tue Jul 10 20:52:04 +0000 2018","FFS! Despite what it says on the tin, we're in the people business, not the tech business. And we're f… https://t.co/rVy7l6TaJd","7","1","8","https://twitter.com/i/web/status/1016787158177177601"
"1015673557920243712","Sat Jul 07 19:07:01 +0000 2018","FFS why don’t you have any technologists on the executive team of your technology company?","35","5","40","https://twitter.com/i/web/status/1015673557920243712"
"1015555809193988097","Sat Jul 07 11:19:07 +0000 2018","FFS, how about we finish this feature/project/system/integration before we start the next one?","10","1","11","https://twitter.com/i/web/status/1015555809193988097"
"1015946211185000448","Sun Jul 08 13:10:26 +0000 2018","FFS tech, it doesn't matter what languages or libraries or architectures you use if people can't talk… https://t.co/ooEsiTcHyD","3","1","4","https://twitter.com/i/web/status/1015946211185000448"
"1016125579404472320","Mon Jul 09 01:03:11 +0000 2018","FFS You don't always need Redux.","7","0","7","https://twitter.com/i/web/status/1016125579404472320"
"1016333861725208576","Mon Jul 09 14:50:49 +0000 2018","FFS… learn to say no. Or at least learn to ask questions. 

Your greatest value in your practice, ultimately, is m… https://t.co/vadLdEIF9i","2","2","4","https://twitter.com/i/web/status/1016333861725208576"
"1016085936881319936","Sun Jul 08 22:25:39 +0000 2018","FFS it's 2018 why do we even need tech conferences anymore when we can share everything via twitter and TEDx videos… https://t.co/kbnHGAbYqA","4","2","6","https://twitter.com/i/web/status/1016085936881319936"
"1016411519163215878","Mon Jul 09 19:59:24 +0000 2018","FFS pay your interns. Otherwise you’re privileging kids of means or family instead of opening the door to the best… https://t.co/u3dKMShuDk","12","4","16","https://twitter.com/i/web/status/1016411519163215878"
"1015654121477533696","Sat Jul 07 17:49:47 +0000 2018","FFS you don’t need to blog when you switch frameworks or languages","6","1","7","https://twitter.com/i/web/status/1015654121477533696"
"1015608953810620416","Sat Jul 07 14:50:18 +0000 2018","FFS stop complaining about Windows as a Service and deal with it!","1","2","3","https://twitter.com/i/web/status/1015608953810620416"
"1016252700445609984","Mon Jul 09 09:28:19 +0000 2018","FFS KISS MY DRY SOLID ARCH","0","0","0","https://twitter.com/i/web/status/1016252700445609984"
"1015997671973310466","Sun Jul 08 16:34:55 +0000 2018","FFS Just use SQL already","19","9","28","https://twitter.com/i/web/status/1015997671973310466"
"1016404932768002048","Mon Jul 09 19:33:14 +0000 2018","FFS why do we still believe these things about security?","0","0","0","https://twitter.com/i/web/status/1016404932768002048"
"1016227823537623040","Mon Jul 09 07:49:28 +0000 2018","FFS, not all developers live in NA. Maybe not even in the northern hemisphere! (aka how a suite of uni… https://t.co/7koEbjIXFL","6","3","9","https://twitter.com/i/web/status/1016227823537623040"
"1015692529415663616","Sat Jul 07 20:22:24 +0000 2018","FFS. Have you ever run the numbers? Do you know how much AWS costs? Have you worked out the crossover… https://t.co/F8R4ZQkPDi","3","1","4","https://twitter.com/i/web/status/1015692529415663616"
"1016171680954273792","Mon Jul 09 04:06:22 +0000 2018","FFS there is an actual human you're expecting to read what you write. Make sure you know what message… https://t.co/surknxpRv1","2","1","3","https://twitter.com/i/web/status/1016171680954273792"
"1016197693369012224","Mon Jul 09 05:49:44 +0000 2018","FFS, tech industry, instead of focusing on genuine problems like climate change and economic uncertain… https://t.co/eWH2U6aM9S","10","1","11","https://twitter.com/i/web/status/1016197693369012224"
"1015643638959833090","Sat Jul 07 17:08:07 +0000 2018","FFS go read the open source project's code instead of complaining about the docs","1","1","2","https://twitter.com/i/web/status/1015643638959833090"
"1015684548036841472","Sat Jul 07 19:50:41 +0000 2018","FFS deprecate threading.","7","0","7","https://twitter.com/i/web/status/1015684548036841472"
"1016036641348124672","Sun Jul 08 19:09:47 +0000 2018","FFS websockets aren’t just for chat rooms","2","2","4","https://twitter.com/i/web/status/1016036641348124672"
"1015971629774594048","Sun Jul 08 14:51:27 +0000 2018","FFS stop writing tests because: ""dev management said so"" either you know why you are testing on your own and you te… https://t.co/jX9k3XX2fb","2","2","4","https://twitter.com/i/web/status/1015971629774594048"
"1015692782869123073","Sat Jul 07 20:23:24 +0000 2018","FFS Just adopt pair programming, its brilliant!","3","1","4","https://twitter.com/i/web/status/1015692782869123073"
"1016143426251677696","Mon Jul 09 02:14:06 +0000 2018","FFS I have a life so don’t ask me about my god damned coding side project","13","4","17","https://twitter.com/i/web/status/1016143426251677696"
"1015639077700243456","Sat Jul 07 16:50:00 +0000 2018","FFS there are no good places to store passwords, only variations of bad","2","1","3","https://twitter.com/i/web/status/1015639077700243456"
"1015693699794325504","Sat Jul 07 20:27:03 +0000 2018","FFS Move from Java to Kotlin or Scala. It ain't 1997 no more.","7","2","9","https://twitter.com/i/web/status/1015693699794325504"
"1016409454235881472","Mon Jul 09 19:51:12 +0000 2018","FFS, add a license otherwise it's illegal for anyone to use your ""open sourced"" code.","17","7","24","https://twitter.com/i/web/status/1016409454235881472"
"1016023488048459776","Sun Jul 08 18:17:31 +0000 2018","FFS stop telling me to write documentation as a way to start contributing to open source!","4","1","5","https://twitter.com/i/web/status/1016023488048459776"
"1016346640939175937","Mon Jul 09 15:41:36 +0000 2018","FFS require MFA for all users that your org manages. With MFA everywhere these days, claiming that your org  can't… https://t.co/1jxqx9zj1I","4","3","7","https://twitter.com/i/web/status/1016346640939175937"
"1016912255009611776","Wed Jul 11 05:09:09 +0000 2018","FFS why would you think that being the Scrum Master you should enforce a process on your team","4","1","5","https://twitter.com/i/web/status/1016912255009611776"
"1016464762266374147","Mon Jul 09 23:30:58 +0000 2018","FFS JavaScript isn't a bad language, it just has a lot of bad developers this is the case for almost a… https://t.co/HBaYItKEUF","4","2","6","https://twitter.com/i/web/status/1016464762266374147"
"1016453983668441093","Mon Jul 09 22:48:09 +0000 2018","FFS you can't fix scope and time, no matter what SAFe course you attended.","0","0","0","https://twitter.com/i/web/status/1016453983668441093"
"1016301756882579456","Mon Jul 09 12:43:15 +0000 2018","FFS creating base interface for each class is not the only way of ensuring code is unit testable","3","1","4","https://twitter.com/i/web/status/1016301756882579456"
"1015561809628155905","Sat Jul 07 11:42:58 +0000 2018","FFS stop coding solutions that will send release engineers over the edge when they try to deploy them… https://t.co/doVZpl8Yqb","8","2","10","https://twitter.com/i/web/status/1015561809628155905"
"1015681676243013633","Sat Jul 07 19:39:16 +0000 2018","FFS don't insert error handling before considering whether you can design to turn that error into a no… https://t.co/9Devmxt0OP","5","2","7","https://twitter.com/i/web/status/1015681676243013633"
"1016331761435971584","Mon Jul 09 14:42:29 +0000 2018","FFS Usability and Security are not opposite ends of a slider.","2","1","3","https://twitter.com/i/web/status/1016331761435971584"
"1016243787939663872","Mon Jul 09 08:52:54 +0000 2018","FFS why do people insist on deploying shiny new software to fix problems rather than fixing the people… https://t.co/FajKjoow1a","1","1","2","https://twitter.com/i/web/status/1016243787939663872"
"1016281704720424961","Mon Jul 09 11:23:34 +0000 2018","FFS  @ffstechconf 
Sweetie, #ArtificialIntelligence, #DataScience, #MachineLearning aren't magic.
Data… https://t.co/SgOsMPsLHC","12","5","17","https://twitter.com/i/web/status/1016281704720424961"
"1016263456339701761","Mon Jul 09 10:11:03 +0000 2018","FFS, you will delivery value, to production, in your first iteration!","3","1","4","https://twitter.com/i/web/status/1016263456339701761"
"1015748042245492736","Sun Jul 08 00:02:59 +0000 2018","FFS our work is about services &amp; outcomes when you get right down to it. Value isn't just for the cust… https://t.co/BSBsO3YpH2","3","2","5","https://twitter.com/i/web/status/1015748042245492736"
"1016420988488122368","Mon Jul 09 20:37:02 +0000 2018","FFS if we never redesign old technology our stack will continue to get ever more complex and creaky","9","4","13","https://twitter.com/i/web/status/1016420988488122368"
"1015954882908573696","Sun Jul 08 13:44:54 +0000 2018","FFS timezones, UTC won’t fix everything","3","1","4","https://twitter.com/i/web/status/1015954882908573696"
"1015965508812836864","Sun Jul 08 14:27:07 +0000 2018","FFS Read “Extreme programming”","5","4","9","https://twitter.com/i/web/status/1015965508812836864"
"1016078120233947140","Sun Jul 08 21:54:36 +0000 2018","FFS http is not a good protocol for exchanging messages","1","0","1","https://twitter.com/i/web/status/1016078120233947140"
"1015597105061089282","Sat Jul 07 14:03:13 +0000 2018","FFS encoding is not encryption","16","3","19","https://twitter.com/i/web/status/1015597105061089282"
"1015582897330270208","Sat Jul 07 13:06:45 +0000 2018","FFS you’re hiring developers the wrong way. Here’s how to get it right.  https://t.co/pRsKM2tXHj","5","1","6","https://twitter.com/i/web/status/1015582897330270208"
"1016369776376066050","Mon Jul 09 17:13:32 +0000 2018","FFS, stop trying to be ""Agile"" by blindly following the ""Spotify model"". Put some effort into figuring out what wor… https://t.co/oFnpWKaDtr","4","0","4","https://twitter.com/i/web/status/1016369776376066050"
"1016297776081235969","Mon Jul 09 12:27:26 +0000 2018","Session Submission: FFS You Are All Replaceable - Document Your Work","8","6","14","https://twitter.com/i/web/status/1016297776081235969"
"1015973947559632896","Sun Jul 08 15:00:39 +0000 2018","FFS ! Stop using production derived data in your tests. It does not make them any more robust, au contraire.… https://t.co/vj8cL1LVAM","3","2","5","https://twitter.com/i/web/status/1015973947559632896"
"1016187909223931904","Mon Jul 09 05:10:52 +0000 2018","FFS story points are a measure of complexity, not a measure of time.","1","1","2","https://twitter.com/i/web/status/1016187909223931904"
"1016964906334244865","Wed Jul 11 08:38:22 +0000 2018","FFS Why don't you ever refactor the code? Can't you sense the smell?","1","1","2","https://twitter.com/i/web/status/1016964906334244865"
"1016264654891376641","Mon Jul 09 10:15:49 +0000 2018","FFS story point estimates are not the building blocks of a full blown Gantt chart/project plan! #FFStechconf","4","2","6","https://twitter.com/i/web/status/1016264654891376641"
"1015774556248854528","Sun Jul 08 01:48:21 +0000 2018","FFS, stop treating ""Functional Reactive Programming"" as if it's something new. It's been in active use since at least 1973!","2","0","2","https://twitter.com/i/web/status/1015774556248854528"
"1016204292565241856","Mon Jul 09 06:15:58 +0000 2018","FFS stop waiting for the Next New Thing to magically fix the with-hindsight-obvs-wrong implementation choices you m… https://t.co/dbKa1hLVeK","1","1","2","https://twitter.com/i/web/status/1016204292565241856"
"1016287131633938432","Mon Jul 09 11:45:08 +0000 2018","FFS, What Do I Have to Do to Get You to Care About Privacy","9","1","10","https://twitter.com/i/web/status/1016287131633938432"
"1016391359412998144","Mon Jul 09 18:39:18 +0000 2018","FFS you can’t expect seniors to grow on trees, you need to employ juniors and mentor them properly","27","5","32","https://twitter.com/i/web/status/1016391359412998144"
"1017424867296202757","Thu Jul 12 15:06:05 +0000 2018","FFS CQRS is not Event Sourcing, Domain Driven Design, Queues, Service Bus or even multiple databases. https://t.co/Tqh3MQOWCR","3","1","4","https://twitter.com/i/web/status/1017424867296202757"
"1016459185561767937","Mon Jul 09 23:08:49 +0000 2018","FFS getting certified as a #Scrum Master does not mean you get to tell the team what to do!","8","3","11","https://twitter.com/i/web/status/1016459185561767937"
"1016404695101923329","Mon Jul 09 19:32:17 +0000 2018","FFS stop building social networky, fake newsy crap and do something that actually matters with your skills. 
#ffstechconf","7","3","10","https://twitter.com/i/web/status/1016404695101923329"
"1016276920172982272","Mon Jul 09 11:04:33 +0000 2018","FFS we won’t be adding a “back-end” User Story to the sprint. #FFStechconf","0","1","1","https://twitter.com/i/web/status/1016276920172982272"
"1016392182687846401","Mon Jul 09 18:42:34 +0000 2018","FFS is it Done or Done-Done? Stop pretending and put it in people's hands!","3","2","5","https://twitter.com/i/web/status/1016392182687846401"
"1015694915089715202","Sat Jul 07 20:31:53 +0000 2018","FFS Why hasn't Web Assembly killed JavaScript yet?","2","0","2","https://twitter.com/i/web/status/1015694915089715202"
"1015563182683951105","Sat Jul 07 11:48:25 +0000 2018","FFS a bash script was never good enough for building server infrastructure and containers change nothing in that regard","4","1","5","https://twitter.com/i/web/status/1015563182683951105"
"1016365660362936320","Mon Jul 09 16:57:11 +0000 2018","FFS just deleted the unused code. Now, not later. No, don’t make a JIRA to do it later. DELETE IT NOW.","2","0","2","https://twitter.com/i/web/status/1016365660362936320"
"1016113591618080768","Mon Jul 09 00:15:33 +0000 2018","FFS - stop talking about “cyber Pearl Harbor” and cyber as a warfare domain. It misleads from the vari… https://t.co/lnDftwvts0","7","0","7","https://twitter.com/i/web/status/1016113591618080768"
"1016343684600750081","Mon Jul 09 15:29:51 +0000 2018","FFS Git.","1","0","1","https://twitter.com/i/web/status/1016343684600750081"
